Price,Year,Make,Model,Mileage,Body style,Gearbox,Hand drive,Engine,Color,Custom cleared
5800.0,2020,Subaru,Outback,17624.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Կանաչ,Մաքսազերծված չէ
5500.0,2019,Honda,Civic,17348.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
5200.0,2019,Ford,Edge,18246.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
16200.0,2020,Jeep,Grand Cherokee,17965.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
4600.0,2019,Kia,Optima,26035.745689655174, Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
4500.0,2017,Honda,Civic,19347.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
29500.0,2021,Lexus,GX 460,17265.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Կապույտ,Մաքսազերծված չէ
6600.0,2018,Dodge,Charger,19352.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Կարմիր,Մաքսազերծված չէ
4100.0,2017,Kia,Optima,33723.21639344262, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
3100.0,2017,Hyundai,Elantra,21852.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
3500.0,2017,Kia,Optima,33723.21639344262, Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված չէ
4200.0,2016,Kia,Sorento,21835.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված չէ
8500.0,2021,Nissan,Altima,16825.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
4300.0,2019,Nissan,Altima,18347.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
14100.0,2020,Ford,F150,18345.0, Պիկապ, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված չէ
5400.0,2019,Kia,Optima,26035.745689655174, Սեդան, Ավտոմատ, Ձախ, Բենզին, Կապույտ,Մաքսազերծված չէ
39500.0,2020,BMW,X6,19352.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
6400.0,2019,Honda,Accord,17642.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
3800.0,2018,Nissan,Altima,19354.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
4300.0,2019,Nissan,Altima,18349.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
6500.0,2017,BMW,430,33723.21639344262, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
2900.0,2016,Ford,Escape,23914.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
6200.0,2017,Lexus,NX 200t,33723.21639344262, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
10200.0,2016,Ford,F150,22914.0, Պիկապ, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
15500.0,2017,Lexus,RX 350,20169.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
13200.0,2019,Ford,F150,18347.0, Պիկապ, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
10300.0,2016,Ford,F150,22713.0, Պիկապ, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
3500.0,2018,Hyundai,Elantra,18957.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
3900.0,2000,Opel,Astra,200000.0, Հետչբեք, Մեխանիկական, Ձախ, Գազ, Կանաչ,Մաքսազերծված է
7800.0,2020,Toyota,C-HR,21441.624100719426, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
3200.0,2019,Toyota,Yaris,18347.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված չէ
6200.0,2016,Dodge,Charger,21935.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
10100.0,2016,Ford,F150,21835.0, Պիկապ, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
9900.0,2020,Kia,Sorento,18247.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Կարմիր,Մաքսազերծված չէ
4200.0,2017,Subaru,Forester,19375.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
4600.0,2018,Subaru,Forester,19342.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
5700.0,2018,Mazda,CX5,19354.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
10300.0,2021,Mazda,CX5,16924.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
12100.0,2018,Jeep,Grand Cherokee,18354.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Կարմիր,Մաքսազերծված չէ
14200.0,2016,Jeep,Grand Cherokee,22831.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
10100.0,2017,Jeep,Grand Cherokee,21735.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
10300.0,2017,Jeep,Grand Cherokee,21854.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
16100.0,2020,Jeep,Grand Cherokee,17352.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
11900.0,2018,Jeep,Grand Cherokee,18325.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Կարմիր,Մաքսազերծված չէ
10300.0,2021,Mazda,CX5,16379.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
13100.0,2019,Ford,F150,17348.0, Պիկապ, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
12100.0,2018,Ford,F150,18627.0, Պիկապ, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
12200.0,2018,Ford,F150,18947.0, Պիկապ, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
21500.0,2017,Porsche,Panamera,21732.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված չէ
2700.0,2016,Hyundai,Sonata,23814.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
3600.0,2018,Hyundai,Elantra,19247.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
4200.0,2018,Kia,Optima,19354.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
4200.0,2019,Volkswagen,Jetta,18347.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
4200.0,2022,Kia,Rio,16725.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
21500.0,2017,Porsche,Panamera,17952.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
30100.0,2019,Porsche,Panamera,18234.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Կապույտ,Մաքսազերծված չէ
13200.0,2019,Ford,F150,18347.0, Պիկապ, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
14200.0,2016,Ford,F150,23174.0, Պիկապ, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
10200.0,2016,Ford,F150,22374.0, Պիկապ, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
15200.0,2016,Ford,F150,22374.0, Պիկապ, Ավտոմատ, Ձախ, Բենզին, Կարմիր,Մաքսազերծված չէ
12300.0,2018,Ford,F150,18247.0, Պիկապ, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
14300.0,2020,Ford,F150,18324.0, Պիկապ, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
12900.0,2019,Ford,F150,17348.0, Պիկապ, Ավտոմատ, Ձախ, Բենզին, Կապույտ,Մաքսազերծված չէ
10200.0,2016,Ford,F150,22914.0, Պիկապ, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
14200.0,2020,Ford,F150,17734.0, Պիկապ, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
5700.0,2019,Hyundai,Sonata,26035.745689655174, Սեդան, Ավտոմատ, Ձախ, Բենզին, Կապույտ,Մաքսազերծված չէ
3400.0,2018,Hyundai,Elantra,28601.52, Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
32000.0,2021,Mazda,6,40000.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված է
3200.0,2018,Hyundai,Elantra,28601.52, Սեդան, Ավտոմատ, Ձախ, Բենզին, Կարմիր,Մաքսազերծված չէ
6600.0,2018,Toyota,C-HR,28601.52, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված չէ
4300.0,2018,Mazda,6,18687.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
32500.0,2015,Lexus,ES 250,83000.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված է
2600.0,2016,Hyundai,Elantra,22847.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
4600.0,2018,Subaru,Forester,18362.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
5300.0,2019,Subaru,Forester,18374.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
5200.0,2019,Subaru,Forester,18375.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
6700.0,2019,Toyota,Corolla,26035.745689655174, Հետչբեք, Ավտոմատ, Ձախ, Բենզին, Նարնջագույն,Մաքսազերծված չէ
5300.0,2018,Toyota,Corolla,28601.52, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
3900.0,2018,Nissan,Altima,28601.52, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
3600.0,2018,Nissan,Altima,28601.52, Սեդան, Ավտոմատ, Ձախ, Բենզին, Կարմիր,Մաքսազերծված չէ
3600.0,2017,Nissan,Altima,33723.21639344262, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
6700.0,2019,Nissan,Altima,26035.745689655174, Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված չէ
2300.0,2018,Nissan,Versa,28601.52, Սեդան, Ավտոմատ, Ձախ, Բենզին, Կապույտ,Մաքսազերծված չէ
1800.0,2017,Nissan,Versa,33723.21639344262, Հետչբեք, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
3300.0,2017,Nissan,Sentra,33723.21639344262, Սեդան, Ավտոմատ, Ձախ, Բենզին, Կարմիր,Մաքսազերծված չէ
2800.0,2018,Nissan,Sentra,28601.52, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
11200.0,2017,Ford,F150,22914.0, Պիկապ, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
4500.0,2017,Mazda,6,5000.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
4000.0,2016,Ford,Fusion,20000.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
7200.0,2020,Ford,Fusion,20000.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
3600.0,2018,Hyundai,Sonata,19354.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
6100.0,2019,Acura,ILX,18325.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Կարմիր,Մաքսազերծված չէ
6200.0,2018,Hyundai,Santa Fe,19358.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
15000.0,2020,Jeep,Grand Cherokee,21000.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված չէ
18200.0,2016,Porsche,Panamera,21937.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
10900.0,2017,Tesla,Model 3,37000.0, Սեդան, Ավտոմատ, Ձախ, Էլեկտրական, Մոխրագույն,Մաքսազերծված չէ
18200.0,2016,Porsche,Panamera,21752.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
6500.0,2018,Toyota,Rav 4,18452.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
19800.0,2020,Tesla,Model Y,21441.624100719426, Ամենագնաց, Ավտոմատ, Ձախ, Էլեկտրական, Սպիտակ,Մաքսազերծված չէ
18100.0,2016,Porsche,Panamera,22761.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
5500.0,2020,Nissan,Rogue,17643.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
10000.0,2020,Nissan,Murano,21441.624100719426, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
30500.0,2019,Porsche,Panamera,18241.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
6100.0,2017,Toyota,Rav 4,19347.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Կարմիր,Մաքսազերծված չէ
6450.0,2016,BMW,428,25000.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված չէ
5600.0,2016,BMW,X3,22514.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
6300.0,2016,BMW,428,25000.0, Կուպե, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
10100.0,2019,BMW,X3,18964.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Կապույտ,Մաքսազերծված չէ
10400.0,2019,BMW,X3,18347.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
5100.0,2017,Nissan,Maxima,24485.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
5600.0,2016,BMW,X3,22478.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
11200.0,2020,BMW,X3,16988.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
4000.0,2016,Nissan,Maxima,25000.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
6700.0,2017,BMW,X3,21735.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
6600.0,2017,BMW,X3,20647.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
9000.0,2020,Nissan,Maxima,21000.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
11400.0,2020,BMW,X3,17325.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
3600.0,2018,Hyundai,Sonata,19247.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
11300.0,2022,Nissan,Maxima,8482.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Կապույտ,Մաքսազերծված չէ
6700.0,2017,BMW,X3,21795.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
4200.0,2018,Nissan,Sentra,28601.52, Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված չէ
11300.0,2020,BMW,X5,17327.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
10200.0,2019,BMW,X3,18245.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
2100.0,2018,Nissan,Sentra,28601.52, Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված չէ
2600.0,2016,Hyundai,Sonata,22736.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Կարմիր,Մաքսազերծված չէ
3700.0,2018,Hyundai,Sonata,18347.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
9600.0,2021,Hyundai,Sonata,16736.334685598376, Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված չէ
4100.0,2019,Hyundai,Sonata,18347.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
9100.0,2021,Toyota,Rav 4,16824.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
3100.0,2017,Hyundai,Sonata,19925.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
3200.0,2017,Hyundai,Sonata,33723.21639344262, Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված չէ
5600.0,2016,BMW,X3,21935.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
2600.0,2016,Hyundai,Sonata,22947.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
7300.0,2021,Mazda,6,13900.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
5600.0,2018,Hyundai,Tucson,18346.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
7200.0,2018,Toyota,Camry,18345.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
5100.0,2017,Hyundai,Tucson,19986.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
7400.0,2018,Toyota,Camry,17692.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
8200.0,2020,Hyundai,Santa Fe,18374.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված չէ
3100.0,2017,Volkswagen,Jetta,21734.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված չէ
7200.0,2018,Toyota,Camry,20194.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
12500.0,2018,BMW,X5,17462.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
22400.0,2019,BMW,M4,26035.745689655174, Կուպե, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
5100.0,2020,Mazda,6,17694.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
8500.0,2022,Honda,Accord,19432.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված չէ
4200.0,2018,Toyota,Corolla,19348.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
10300.0,2022,Toyota,Camry,15736.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
3200.0,2017,Ford,Fusion,19934.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
4600.0,2020,Hyundai,Kona,21441.624100719426, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված չէ
7200.0,2021,Toyota,C-HR,16736.334685598376, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված չէ
3500.0,2018,Chevrolet,Malibu,19345.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
6100.0,2018,Toyota,C-HR,28601.52, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Կապույտ,Մաքսազերծված չէ
7400.0,2021,Toyota,Rav 4,16736.334685598376, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
15200.0,2019,Mercedes-Benz,E 300,18965.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
3700.0,2019,Toyota,Corolla,26035.745689655174, Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված չէ
2600.0,2016,Chevrolet,Cruze,22731.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
6500.0,2020,Nissan,Rogue,21441.624100719426, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված չէ
4800.0,2018,Toyota,Corolla,28601.52, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
12500.0,2017,Jeep,Grand Cherokee,21736.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
4500.0,2019,Ford,Fusion,18234.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
5000.0,2017,Toyota,Camry,33723.21639344262, Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
2500.0,2016,Ford,Fusion,22947.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
5000.0,2017,Toyota,Camry,33723.21639344262, Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
2500.0,2016,Ford,Fusion,22947.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
8200.0,2016,Jeep,Grand Cherokee,22193.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
3100.0,2016,Toyota,Camry,34204.62344983089, Սեդան, Ավտոմատ, Ձախ, Բենզին, Կարմիր,Մաքսազերծված չէ
23200.0,2022,Jeep,Grand Cherokee,16823.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
5600.0,2019,Nissan,Rogue,26035.745689655174, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
7600.0,2019,Nissan,Rogue,26035.745689655174, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
10300.0,2017,Jeep,Grand Cherokee,21397.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
18500.0,2020,Lexus,GX 460,21441.624100719426, Ամենագնաց, Ավտոմատ, Աջ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
5700.0,2017,Nissan,Rogue,33723.21639344262, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
14000.0,2017,Lexus,GX 460,33723.21639344262, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
7300.0,2017,Toyota,Sienna,19645.0, Մինիվեն / Միկրոավտոբուս, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
7200.0,2016,Mercedes-Benz,C 300,22478.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
7100.0,2019,Toyota,Rav 4,18246.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
3500.0,2016,Nissan,Rogue,21736.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված չէ
2600.0,2017,Nissan,Sentra,19246.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
2600.0,2017,Nissan,Sentra,19732.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
3100.0,2019,Nissan,Sentra,18435.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
14000.0,2020,Tesla,Model 3,21441.624100719426, Սեդան, Ավտոմատ, Ձախ, Բենզին, Կարմիր,Մաքսազերծված չէ
11700.0,2016,Tesla,Model S,22000.0, Սեդան, Ավտոմատ, Ձախ, Էլեկտրական, Սպիտակ,Մաքսազերծված չէ
40000.0,2007,Lexus,LX 470,140000.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված է
2800.0,2018,Nissan,Sentra,19732.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված չէ
12500.0,2018,Jeep,Grand Cherokee,18625.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
11500.0,2019,Kia,Optima,26035.745689655174, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
16100.0,2020,Jeep,Grand Cherokee,18347.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
4600.0,2016,Honda,Accord,21762.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
3700.0,2016,Jeep,Cherokee,22843.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
16100.0,2020,Jeep,Grand Cherokee,16732.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
3100.0,2017,Ford,Fusion,19347.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
3500.0,2018,Ford,Fusion,19558.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
16300.0,2020,Jeep,Grand Cherokee,18324.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
2600.0,2016,Chevrolet,Cruze,22647.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված չէ
